# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Apr 15 17:57:04 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
#
loc_rowid,pl_name,hostname,sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim
60,BD+05 4868 A b,BD+05 4868 A,2,1,1.27186900000,0.00000100000,-0.00000100000,0,0.0208000000,0.0003000000,-0.0003000000,0,,,,,6.20000000,,,1,Mass,,,,,4596.00,65.00,-64.00,0,0.690000,0.020000,-0.020000,0,0.700000,0.020000,-0.020000,0,-0.0500,0.0800,-0.0500,0
61,BD+14 4559 b,BD+14 4559,1,1,268.94000000000,0.99000000000,-0.99000000000,0,0.7800000000,0.0500000000,-0.0500000000,0,13.80000000,,,0,330.54320000,149.38010000,-149.38010000,0,Msini,0.290000,0.030000,-0.030000,0,4864.00,101.00,-101.00,0,0.860000,0.040000,-0.040000,0,0.490000,0.330000,-0.330000,0,0.1700,,,0
62,BD+15 2375 b,BD+15 2375,1,1,153.22000000000,0.44000000000,-0.44000000000,0,0.5760000000,0.0270000000,-0.0270000000,0,13.80000000,,,0,337.21763000,85.81410000,-85.81410000,0,Msini,0.001000,0.250000,-0.001000,0,4649.00,30.00,-30.00,0,8.950000,1.450000,-1.450000,0,1.080000,0.140000,-0.140000,0,-0.2200,0.0800,-0.0800,0
63,BD+15 2940 b,BD+15 2940,1,1,137.48000000000,0.34000000000,-0.34000000000,0,0.5390000000,,,0,13.70000000,,,0,352.78000000,,,0,Msini,0.260000,0.100000,-0.100000,0,4796.00,117.00,-117.00,0,14.700000,2.800000,-2.800000,0,1.100000,0.200000,-0.200000,0,0.2800,0.0700,-0.0700,0
64,BD+20 2457 b,BD+20 2457,1,2,379.63000000000,2.01000000000,-2.01000000000,0,1.4500000000,,,0,12.10000000,,,0,6807.63000000,,,0,Msini,0.150000,0.030000,-0.030000,0,4137.00,10.00,-10.00,0,49.000000,26.000000,-26.000000,0,2.800000,1.500000,-1.500000,0,-1.0000,0.0700,-0.0700,0
65,BD+20 2457 c,BD+20 2457,1,2,621.99000000000,10.20000000000,-10.20000000000,0,2.0100000000,,,0,12.40000000,,,0,3963.17000000,,,0,Msini,0.180000,0.060000,-0.060000,0,4137.00,10.00,-10.00,0,49.000000,26.000000,-26.000000,0,2.800000,1.500000,-1.500000,0,-1.0000,0.0700,-0.0700,0
66,BD+20 274 b,BD+20 274,1,1,578.20000000000,5.40000000000,-5.40000000000,0,1.3000000000,,,0,13.00000000,,,0,1334.88600000,,,0,Msini,0.210000,0.060000,-0.060000,0,4296.00,10.00,-10.00,0,17.300000,0.900000,-0.900000,0,0.800000,0.200000,-0.200000,0,-0.4600,0.0700,-0.0700,0
67,BD+20 594 b,BD+20 594,1,1,41.68550000000,0.00300000000,-0.00300000000,0,0.2410000000,0.0190000000,-0.0170000000,0,2.57807000,0.11209000,-0.11209000,0,22.24810000,9.53490000,-9.53490000,0,Mass,0.000000,,,0,5766.00,99.00,-99.00,0,1.080000,0.060000,-0.060000,0,1.670000,0.400000,-0.400000,0,-0.1500,,,0
68,BD+37 3172 b,BD+37 3172,1,1,1887.76000000000,0.01000000000,-0.01000000000,0,4.6500000000,,,0,12.40000000,,,0,3368.98111420,,,0,Msini,0.590000,0.010000,-0.010000,0,4500.00,250.00,-250.00,0,50.240000,28.970000,-28.970000,0,3.750000,0.860000,-0.860000,0,-0.0300,0.1600,-0.1600,0
69,BD+42 2315 b,BD+42 2315,1,1,123.05000000000,0.04000000000,-0.04000000000,0,0.5400000000,,,0,14.20000000,,,0,174.80562385,,,0,Msini,0.730000,0.030000,-0.030000,0,4500.00,250.00,-250.00,0,17.850000,10.010000,-10.010000,0,1.380000,0.300000,-0.300000,0,-0.2000,0.1100,-0.1100,0
70,BD+45 564 b,BD+45 564,1,1,307.88000000000,1.47000000000,-1.47000000000,0,0.8300000000,0.0400000000,-0.0400000000,0,13.60000000,,,0,432.24663352,38.13940884,-38.13940884,0,Msini,0.120000,0.060000,-0.060000,0,5004.00,50.00,-50.00,0,0.813064,0.041485,-0.044083,0,0.810000,0.072000,-0.072000,0,-0.0900,0.0300,-0.0300,0
71,BD+48 738 b,BD+48 738,1,1,392.60000000000,5.50000000000,-5.50000000000,0,1.0000000000,,,0,13.90000000,,,0,289.22530000,,,0,Msini,0.200000,0.100000,-0.100000,0,4414.00,15.00,-15.00,0,11.000000,1.000000,-1.000000,0,0.740000,0.390000,-0.390000,0,-0.2000,0.0700,-0.0700,0
72,BD+48 740 b,BD+48 740,1,1,733.00000000000,5.00000000000,-8.00000000000,0,1.7000000000,0.1000000000,-0.1000000000,0,13.50000000,,,0,540.31100000,222.48100000,-222.48100000,0,Msini,0.760000,0.050000,-0.090000,0,4534.00,8.00,-8.00,0,10.330000,1.810000,-1.810000,0,1.090000,0.160000,-0.160000,0,-0.1300,0.0600,-0.0600,0
73,BD+49 828 b,BD+49 828,1,1,2590.00000000000,300.00000000000,-180.00000000000,0,4.2000000000,0.3200000000,-0.2000000000,0,13.50000000,,,0,508.50000000,127.10000000,-63.60000000,0,Msini,0.350000,0.240000,-0.100000,0,4943.00,30.00,-30.00,0,7.600000,1.300000,-1.300000,0,1.520000,0.220000,-0.220000,0,-0.1900,0.0600,-0.0600,0
74,BD+55 362 b,BD+55 362,1,1,265.59000000000,1.04000000000,-1.04000000000,0,0.7800000000,0.0500000000,-0.0500000000,0,14.00000000,,,0,228.83645304,25.42627256,-25.42627256,0,Msini,0.270000,0.060000,-0.060000,0,5012.00,78.00,-78.00,0,0.896193,0.062857,-0.042550,0,0.909000,0.099000,-0.099000,0,0.1800,0.0500,-0.0500,0
75,BD+60 1417 b,BD+60 1417,1,1,,,,,1662.0000000000,,,0,14.68376472,0.67253884,-0.67253884,0,4767.42610500,1589.14203500,-1589.14203500,0,Mass,,,,,4993.00,124.00,-124.00,0,0.797000,0.051000,-0.051000,0,1.000000,,,0,,,,
76,BD+63 1405 b,BD+63 1405,1,1,1198.48000000000,60.79000000000,-60.79000000000,0,2.0600000000,0.1400000000,-0.1400000000,0,12.40000000,,,0,3305.41543280,413.17692910,-349.61124770,0,Mass,0.880000,0.020000,-0.020000,0,5000.00,53.00,-53.00,0,0.804724,0.040718,-0.059493,0,0.816000,0.083000,-0.083000,0,-0.0900,0.0300,-0.0300,0
77,BD-06 1339 b,BD-06 1339,1,2,3.87280000000,0.00040000000,-0.00040000000,0,0.0428000000,0.0007000000,-0.0007000000,0,,,,,1523.03372634,,,1,Mass,0.000000,,,0,4324.00,100.00,-100.00,0,0.686355,0.063406,-0.074042,0,0.700000,,,0,-0.1400,0.1700,-0.1700,0
78,BD-06 1339 c,BD-06 1339,1,2,125.94000000000,0.44000000000,-0.44000000000,0,0.4350000000,0.0070000000,-0.0070000000,0,8.38000000,,,0,53.00000000,8.00000000,-8.00000000,0,Msini,0.310000,0.110000,-0.110000,0,4324.00,100.00,-100.00,0,0.686355,0.063406,-0.074042,0,0.700000,,,0,-0.1400,0.1700,-0.1700,0
79,BD-08 2823 b,BD-08 2823,1,2,5.60000000000,0.02000000000,-0.02000000000,0,0.0600000000,0.0000000000,0.0000000000,0,,,,,2948.49413174,,,1,Mass,0.150000,0.150000,-0.150000,0,4816.00,114.00,-114.00,0,0.710000,0.040000,-0.040000,0,0.500000,0.260000,-0.260000,0,-0.0600,,,0
80,BD-08 2823 c,BD-08 2823,1,2,237.60000000000,1.50000000000,-1.50000000000,0,0.6800000000,0.0200000000,-0.0200000000,0,12.50000000,,,0,104.00000000,10.00000000,-10.00000000,0,Msini,0.190000,0.090000,-0.090000,0,4746.00,63.00,-63.00,0,0.710000,0.040000,-0.040000,0,0.740000,0.070000,-0.070000,0,-0.0700,0.0300,-0.0300,0
81,BD-10 3166 b,BD-10 3166,1,1,3.48777000000,0.00011000000,-0.00011000000,0,0.0400000000,0.0000000000,0.0000000000,0,14.10000000,,,0,187.51970000,22.24810000,-22.24810000,0,Msini,0.020000,0.020000,-0.020000,0,5393.00,44.00,-44.00,0,0.910000,0.040000,-0.040000,0,1.470000,0.240000,-0.240000,0,0.3800,,,0
82,BD-11 4672 b,BD-11 4672,1,2,1634.00000000000,13.00000000000,-14.00000000000,0,2.3600000000,0.0400000000,-0.0400000000,0,14.10000000,,,0,206.58950000,15.89150000,-19.06980000,0,Msini,0.050000,0.050000,-0.030000,0,4550.00,110.00,-110.00,0,0.639000,0.020000,-0.022000,0,0.651000,0.031000,-0.029000,0,-0.3500,0.1500,-0.1500,0
83,BD-11 4672 c,BD-11 4672,1,2,74.20000000000,0.06000000000,-0.08000000000,0,0.3000000000,0.0100000000,-0.0100000000,0,4.04000000,,,0,15.37000000,2.97000000,-2.81000000,0,Msini,0.400000,0.130000,-0.150000,0,4550.00,110.00,-110.00,0,0.639000,0.020000,-0.022000,0,0.651000,0.031000,-0.029000,0,-0.3500,0.1500,-0.1500,0
84,BD-13 2130 b,BD-13 2130,1,1,714.29999000000,5.30000000000,-5.30000000000,0,1.6600000000,0.1200000000,-0.1200000000,0,12.50000000,,,0,3108.37740000,1449.30480000,-1449.30480000,0,Msini,0.210000,0.070000,-0.070000,0,4545.00,71.00,-71.00,0,19.170000,4.960000,-4.960000,0,2.120000,1.470000,-1.470000,0,-0.0800,,,0
85,BD-14 3065 b,BD-14 3065 A,3,1,4.28897310000,0.00000520000,-0.00000520000,0,0.0656000000,0.0026000000,-0.0026000000,0,21.59000000,1.05000000,-1.05000000,0,3932.00000000,290.00000000,-280.00000000,0,Mass,0.066000,0.009800,-0.011000,0,6935.00,90.00,-90.00,0,2.350000,0.080000,-0.080000,0,1.410000,0.050000,-0.050000,0,-0.3400,0.0500,-0.0500,0
86,BD-17 63 b,BD-17 63,1,1,655.57000000000,0.58000000000,-0.58000000000,0,1.3400000000,0.0200000000,-0.0200000000,0,12.80000000,,,0,1639.99458012,63.56568140,-63.56568140,0,Mass,0.543900,0.005200,-0.005200,0,4714.00,93.00,-93.00,0,0.740000,0.040000,-0.040000,0,0.741000,0.040000,-0.040000,0,-0.0300,0.0600,-0.0600,0
87,BD-210397 b,BD-210397,1,2,1891.00000000000,56.00000000000,-48.00000000000,0,2.6300000000,0.0600000000,-0.0500000000,0,14.00000000,,,0,214.00000000,31.00000000,-32.00000000,0,Msini,0.100000,0.100000,-0.100000,0,4051.00,239.00,-239.00,0,0.747000,0.088000,-0.088000,0,0.679000,0.017000,-0.017000,0,0.1200,0.1000,-0.1000,0
88,BD-210397 c,BD-210397,1,2,6240.00000000000,151.00000000000,-156.00000000000,0,5.9000000000,0.1000000000,-0.1000000000,0,12.90000000,,,0,1525.57635360,190.69704420,-190.69704420,0,Mass,0.430000,0.050000,-0.050000,0,4051.00,239.00,-239.00,0,0.747000,0.088000,-0.088000,0,0.690000,0.010000,-0.010000,0,0.1200,0.1000,-0.1000,0
89,BEBOP-3 b,BEBOP-3,2,1,547.00000000000,6.20000000000,-7.60000000000,0,1.4440000000,0.0170000000,-0.0170000000,0,14.20000000,,,0,177.34825111,16.20924876,-15.25576354,0,Msini,0.247000,0.077000,-0.089000,0,6033.00,100.00,-100.00,0,1.414000,0.017000,-0.017000,0,1.083000,0.026000,-0.026000,0,-0.0200,0.1000,-0.1000,0
90,BEBOP-4 AB b,BEBOP-4 A,2,1,1823.50000000000,5.10000000000,-4.90000000000,0,3.6340000000,0.0110000000,-0.0110000000,0,,,,,8358.88710410,,,1,Mass,0.428000,0.016000,-0.016000,0,5701.43,118.15,-118.15,0,2.756450,0.146157,-0.117763,0,1.507000,0.152000,-0.152000,0,0.2615,0.0123,-0.0123,0
91,Barnard b,Barnard's star,1,4,3.15420000000,0.00040000000,-0.00040000000,0,0.0229000000,0.0003000000,-0.0003000000,0,0.72000000,,,0,0.29900000,0.02600000,-0.02600000,0,Msini,0.030000,0.030000,-0.020000,0,3195.00,28.00,-28.00,0,0.185000,0.006000,-0.006000,0,0.162000,0.007000,-0.007000,0,-0.5600,0.0700,-0.0700,0
92,Barnard c,Barnard's star,1,4,4.12440000000,0.00060000000,-0.00060000000,0,0.0274000000,0.0004000000,-0.0004000000,0,0.74300000,,,0,0.33500000,0.03000000,-0.03000000,0,Msini,0.080000,0.060000,-0.050000,0,3195.00,28.00,-28.00,0,0.185000,0.006000,-0.006000,0,0.162000,0.007000,-0.007000,0,-0.5600,0.0700,-0.0700,0
93,Barnard d,Barnard's star,1,4,2.34020000000,0.00030000000,-0.00030000000,0,0.0188000000,0.0003000000,-0.0003000000,0,0.69400000,,,0,0.26300000,0.02400000,-0.02400000,0,Msini,0.040000,0.050000,-0.030000,0,3195.00,28.00,-28.00,0,0.185000,0.006000,-0.006000,0,0.162000,0.007000,-0.007000,0,-0.5600,0.0700,-0.0700,0
94,Barnard e,Barnard's star,1,4,6.73920000000,0.00300000000,-0.00300000000,0,0.0381000000,0.0005000000,-0.0005000000,0,0.63700000,,,0,0.19300000,0.03300000,-0.03300000,0,Msini,0.040000,0.030000,-0.040000,0,3195.00,28.00,-28.00,0,0.185000,0.006000,-0.006000,0,0.162000,0.007000,-0.007000,0,-0.5600,0.0700,-0.0700,0
95,CD Cet b,CD Cet,1,1,2.29070000000,0.00012000000,-0.00012000000,0,0.0185000000,0.0013000000,-0.0013000000,0,1.82000000,,,0,3.95000000,0.42000000,-0.43000000,0,Msini,,,,,3130.00,51.00,-51.00,0,0.175000,0.006000,-0.006000,0,0.161000,0.010000,-0.010000,0,0.1300,0.1600,-0.1600,0
96,CD-35 2722 b,CD-35 2722,1,1,,,,,67.0000000000,4.0000000000,-4.0000000000,0,17.37392009,0.56044903,-0.67253884,0,9375.93800650,1620.92487570,-1366.66215010,0,Mass,,,,,3689.00,100.00,-100.00,0,0.558549,0.016445,-0.016445,0,0.400000,0.050000,-0.050000,0,-0.1600,0.2500,-0.2500,0
97,CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,1,1,10037.50000000000,2737.50000000000,-2737.50000000000,0,2.6000000000,0.3000000000,-0.3000000000,0,12.40000000,,,0,3337.10000000,1430.20000000,-1430.20000000,0,Mass,,,,,580.50,24.50,-24.50,0,,,,,0.021000,0.009000,-0.009000,0,,,,
98,CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,1,1,8040000.00000000000,470000.00000000000,-470000.00000000000,0,200.0000000000,6.0000000000,-6.0000000000,0,20.84870410,0.56044903,-0.56044903,0,2479.06157460,222.47988490,-254.26272560,0,Mass,,,,,2320.00,40.00,-40.00,0,0.245000,0.007000,-0.008000,0,0.014700,0.000800,-0.000800,0,,,,
99,CHXR 73 b,CHXR 73,1,1,,,,,210.0000000000,,,0,12.30000000,,,0,3994.48600000,2662.99100000,-1664.36900000,0,Mass,,,,,3099.00,128.00,-128.00,0,,,,,0.350000,,,0,,,,
100,CI Tau c,CI Tau,1,1,25.20000000000,1.70000000000,-1.80000000000,0,0.1700000000,0.0800000000,-0.0800000000,0,13.00000000,,,0,1144.18226520,95.34852210,-95.34852210,0,Msini,0.580000,0.050000,-0.060000,0,3807.00,131.00,-131.00,0,1.880857,0.086711,-0.415068,0,0.900000,0.020000,-0.020000,0,,,,
101,COCONUTS-2 b,COCONUTS-2 A,1,1,402000000.00000000000,470000000.00000000000,-100000000.00000000000,0,7506.0000000000,5205.0000000000,-2060.0000000000,0,12.44196858,0.33626942,-0.44835923,0,2542.62725600,635.65681400,-635.65681400,0,Mass,,,,,3406.00,69.00,-69.00,0,0.388000,0.011000,-0.011000,0,0.370000,0.020000,-0.020000,0,0.0000,0.0800,-0.0800,0
102,CT Cha b,CT Cha,1,1,,,,,440.0000000000,,,0,24.66000000,9.08000000,-6.73000000,0,5403.00000000,1907.00000000,-1907.00000000,0,Mass,,,,,4403.00,6.00,-10.00,0,1.679694,0.095969,-0.157166,0,,,,,-0.5600,0.0100,-0.0100,0
103,CoRoT-1 b,CoRoT-1,1,1,1.50895570000,0.00000640000,-0.00000640000,0,0.0275200000,0.0002200000,-0.0002300000,0,16.70000000,0.90000000,-0.90000000,0,327.35000000,38.14000000,-38.14000000,0,Mass,0.000000,,,0,5950.00,150.00,-150.00,0,1.110000,0.050000,-0.050000,0,0.950000,0.150000,-0.150000,0,-0.3000,0.2500,-0.2500,0
104,CoRoT-10 b,CoRoT-10,1,1,13.24060000000,0.00020000000,-0.00020000000,0,0.1055000000,0.0021000000,-0.0021000000,0,10.87000000,0.78000000,-0.78000000,0,874.00000000,50.85000000,-50.85000000,0,Mass,0.530000,0.040000,-0.040000,0,5075.00,75.00,-75.00,0,0.790000,0.050000,-0.050000,0,0.890000,0.050000,-0.050000,0,0.2600,0.0700,-0.0700,0
105,CoRoT-11 b,CoRoT-11,1,1,2.99433000000,0.00001100000,-0.00001100000,0,0.0436000000,0.0050000000,-0.0050000000,0,16.03000000,0.34000000,-0.34000000,0,740.51000000,108.06000000,-108.06000000,0,Mass,0.000000,,,0,6440.00,120.00,-120.00,0,1.370000,0.030000,-0.030000,0,1.270000,0.050000,-0.050000,0,-0.0300,0.0800,-0.0800,0
106,CoRoT-12 b,CoRoT-12,1,1,2.82804200000,0.00001300000,-0.00001300000,0,0.0401600000,0.0009300000,-0.0009200000,0,16.14000000,1.46000000,-1.46000000,0,291.43800000,22.24700000,-20.65800000,0,Mass,0.070000,0.063000,-0.042000,0,5675.00,80.00,-80.00,0,1.116000,0.096000,-0.092000,0,1.078000,0.077000,-0.072000,0,0.1600,0.1000,-0.1000,0
107,CoRoT-13 b,CoRoT-13,1,1,4.03519000000,0.00003000000,-0.00003000000,0,0.0510000000,0.0031000000,-0.0031000000,0,9.92000000,0.15700000,-0.15700000,0,415.70400000,20.97600000,-20.97600000,0,Mass,0.000000,,,0,5945.00,90.00,-90.00,0,1.010000,0.030000,-0.030000,0,1.090000,0.020000,-0.020000,0,0.0100,0.0700,-0.0700,0
108,CoRoT-14 b,CoRoT-14,1,1,1.51214000000,0.00013000000,-0.00013000000,0,0.0270000000,0.0020000000,-0.0020000000,0,12.22000000,0.78000000,-0.78000000,0,2415.40000000,190.70000000,-190.70000000,0,Mass,0.000000,,,0,6035.00,100.00,-100.00,0,1.210000,0.080000,-0.080000,0,1.130000,0.090000,-0.090000,0,0.0500,0.1500,-0.1500,0
109,CoRoT-16 b,CoRoT-16,1,1,5.35227000000,0.00020000000,-0.00020000000,0,0.0618000000,0.0015000000,-0.0015000000,0,13.11000000,1.79000000,-1.57000000,0,170.03200000,27.01400000,-26.37900000,0,Mass,0.330000,0.090000,-0.100000,0,5650.00,100.00,-100.00,0,1.190000,0.140000,-0.130000,0,1.098000,0.082000,-0.078000,0,0.1900,0.0600,-0.0600,0
110,CoRoT-17 b,CoRoT-17,1,1,3.76810000000,0.00030000000,-0.00030000000,0,0.0461000000,0.0008000000,-0.0008000000,0,11.43000000,0.78000000,-0.78000000,0,772.29000000,95.34000000,-95.34000000,0,Mass,0.000000,,,0,5740.00,80.00,-80.00,0,1.590000,0.070000,-0.070000,0,1.040000,0.100000,-0.100000,0,0.0000,0.1000,-0.1000,0
111,CoRoT-18 b,CoRoT-18,1,1,1.90006930000,0.00000280000,-0.00000280000,0,0.0295000000,0.0016000000,-0.0016000000,0,14.68000000,2.02000000,-2.02000000,0,1102.82000000,120.77000000,-120.77000000,0,Mass,0.080000,,,1,5440.00,100.00,-100.00,0,1.000000,0.130000,-0.130000,0,0.950000,0.150000,-0.150000,0,-0.1000,0.1000,-0.1000,0
112,CoRoT-19 b,CoRoT-19,1,1,3.89713000000,0.00002000000,-0.00002000000,0,0.0518000000,0.0008000000,-0.0008000000,0,14.46000000,0.34000000,-0.34000000,0,352.78000000,19.07000000,-19.07000000,0,Mass,0.047000,0.045000,-0.045000,0,6090.00,70.00,-70.00,0,1.650000,0.040000,-0.040000,0,1.210000,0.050000,-0.050000,0,-0.0200,0.1000,-0.1000,0
113,CoRoT-2 b,CoRoT-2,2,1,1.74299350000,0.00000100000,-0.00000100000,0,0.0279800000,0.0007600000,-0.0008000000,0,16.43200000,0.47100000,-0.49300000,0,1102.82000000,69.92000000,-69.92000000,0,Mass,0.014300,0.007700,-0.007600,0,5625.00,120.00,-120.00,0,0.906000,0.026000,-0.027000,0,0.960000,0.080000,-0.080000,0,0.0400,0.0500,-0.0500,0
114,CoRoT-20 b,CoRoT-20,1,2,9.24285000000,0.00030000000,-0.00030000000,0,0.0900000000,0.0020000000,-0.0020000000,0,9.41556000,0.44836000,-0.44836000,0,1366.66900000,63.56600000,-63.56600000,0,Mass,0.590000,0.020000,-0.020000,0,5880.00,90.00,-90.00,0,1.020000,0.050000,-0.050000,0,1.140000,0.080000,-0.080000,0,0.1400,0.1200,-0.1200,0
115,CoRoT-20 c,CoRoT-20,1,2,1675.00000000000,19.00000000000,-17.00000000000,0,2.9000000000,0.0700000000,-0.0700000000,0,12.20000000,,,0,5403.11000000,317.83000000,-317.83000000,0,Msini,0.600000,0.030000,-0.030000,0,5880.00,90.00,-90.00,0,1.020000,0.050000,-0.050000,0,1.140000,0.080000,-0.080000,0,0.1400,0.1200,-0.1200,0
116,CoRoT-21 b,CoRoT-21,1,1,2.72474000000,0.00014000000,-0.00014000000,0,0.0417000000,0.0011000000,-0.0011000000,0,14.57170000,1.56926000,-1.56926000,0,718.29580000,98.52730000,-98.52730000,0,Mass,0.000000,,,0,6200.00,100.00,-100.00,0,1.950000,0.210000,-0.210000,0,1.290000,0.090000,-0.090000,0,0.0000,0.1000,-0.1000,0
117,CoRoT-22 b,CoRoT-22,1,1,9.75598000000,0.00011000000,-0.00011000000,0,0.0920000000,0.0014000000,-0.0014000000,0,4.88000000,0.17000000,-0.39000000,0,12.20000000,14.00000000,-8.80000000,0,Mass,0.077000,0.300000,-0.042000,0,5939.00,54.00,-120.00,0,1.136000,0.038000,-0.090000,0,1.099000,0.049000,-0.049000,0,0.1700,0.0700,-0.1200,0
118,CoRoT-23 b,CoRoT-23,1,1,3.63130000000,0.00010000000,-0.00010000000,0,0.0480000000,0.0040000000,-0.0040000000,0,11.77000000,1.46000000,-1.46000000,0,889.90000000,95.30000000,-95.30000000,0,Mass,0.160000,0.020000,-0.020000,0,5900.00,100.00,-100.00,0,1.610000,0.180000,-0.180000,0,1.140000,0.080000,-0.080000,0,0.0500,0.1000,-0.1000,0
119,CoRoT-24 b,CoRoT-24,1,2,5.11340000000,0.00060000000,-0.00060000000,0,0.0560000000,0.0020000000,-0.0020000000,0,3.70000000,0.40000000,-0.40000000,0,5.70000000,,,1,Mass,0.000000,,,0,4950.00,150.00,-150.00,0,0.860000,0.090000,-0.090000,0,0.910000,0.090000,-0.090000,0,0.3000,0.1500,-0.1500,0
120,CoRoT-24 c,CoRoT-24,1,2,11.75900000000,0.00630000000,-0.00630000000,0,0.0980000000,0.0030000000,-0.0030000000,0,5.00000000,0.50000000,-0.50000000,0,28.00000000,11.00000000,-11.00000000,0,Mass,0.000000,,,0,4950.00,150.00,-150.00,0,0.860000,0.090000,-0.090000,0,0.910000,0.090000,-0.090000,0,0.3000,0.1500,-0.1500,0
121,CoRoT-25 b,CoRoT-25,1,1,4.86069000000,0.00006000000,-0.00006000000,0,0.0578000000,0.0020000000,-0.0009000000,0,12.11000000,3.40000000,-1.12000000,0,85.81000000,12.71000000,-12.71000000,0,Mass,0.000000,,,0,6040.00,90.00,-90.00,0,1.190000,0.140000,-0.030000,0,1.090000,0.110000,-0.050000,0,-0.0100,0.1300,-0.1300,0
122,CoRoT-26 b,CoRoT-26,1,1,4.20474000000,0.00005000000,-0.00005000000,0,0.0526000000,0.0010000000,-0.0010000000,0,14.12000000,1.46000000,-0.78000000,0,165.26000000,15.89000000,-15.89000000,0,Mass,0.000000,,,0,5590.00,100.00,-100.00,0,1.790000,0.180000,-0.090000,0,1.090000,0.060000,-0.060000,0,0.0100,0.1300,-0.1300,0
123,CoRoT-27 b,CoRoT-27,1,1,3.57532000000,0.00006000000,-0.00006000000,0,0.0476000000,0.0066000000,-0.0066000000,0,11.28700000,0.49300000,-0.49300000,0,3302.11000000,174.80000000,-174.80000000,0,Mass,0.065000,,,1,5900.00,120.00,-120.00,0,1.080000,0.180000,-0.060000,0,1.050000,0.110000,-0.110000,0,-0.1000,0.1000,-0.1000,0
124,CoRoT-28 b,CoRoT-28,1,1,5.20851000000,0.00038000000,-0.00038000000,0,0.0603000000,0.0050000000,-0.0050000000,0,10.70459500,0.73979400,-0.73979400,0,153.82972000,27.65121000,-27.65121000,0,Mass,0.047000,0.055000,-0.038000,0,5150.00,100.00,-100.00,0,1.780000,0.110000,-0.110000,0,1.010000,0.140000,-0.140000,0,0.1500,0.1000,-0.1000,0
